strategy_final,simple_final,strategy_return_pct,simple_return_pct,win_rate,num_trades,ticker
62249.232214263975,356495.21931977465,522.4923221426398,3464.952193197747,53.220696937697994,552,AAPL
9890.839620021143,9432.657982657624,-1.0916037997885724,-5.673420173423764,51.29224652087475,135,ABNB
119977.05273013745,131215.9586609834,1099.7705273013744,1212.159586609834,54.38407746100054,551,ADBE
55474.03170906677,102947.23340348243,454.74031709066765,929.4723340348244,52.78528934559221,566,ADI
76615.948517948,110737.54793081344,666.15948517948,1007.3754793081343,54.36170212765957,570,ADP
99934.12871548296,112512.66321223813,899.3412871548296,1025.1266321223814,53.27913279132791,545,ADSK
21227.993520201104,49416.739557115834,112.27993520201103,394.16739557115835,53.05039787798409,556,AEP
752842.3099079484,153195.8855932935,7428.423099079484,1431.958855932935,50.895279435702655,541,AMD
221771.02024944415,165984.15867443834,2117.7102024944415,1559.8415867443832,52.925389157273216,553,AMAT
64776.48472451588,77119.1739569125,547.7648472451589,671.191739569125,52.32181425485961,572,AMGN
81743.15320191077,287871.53216713713,717.4315320191077,2778.7153216713714,53.25027085590466,556,AMZN
9220.655553716348,26326.687412692012,-7.793444462836524,163.2668741269201,51.25858123569794,125,APP
24285.141536349685,24280.54623777209,142.85141536349687,142.80546237772091,58.06451612903226,40,ARM
164387.3237084155,208895.05553392213,1543.8732370841549,1988.9505553392212,54.5211342964152,554,ASML
442595.81698657817,1314128.9604856335,4325.958169865782,13041.289604856334,55.88723051409619,558,AVGO
590689.1798770514,944086.0021429984,5806.8917987705145,9340.860021429984,52.07526286662977,572,AXON
30759.55597378492,55719.558993925966,207.59555973784921,457.19558993925966,52.15024496461622,569,AZN
13597.888834074945,33777.03108452044,35.97888834074946,237.77031084520436,50.72619688004303,553,BIIB
58738.38954526232,200752.69080043366,487.38389545262316,1907.5269080043365,52.30352303523035,542,BKNG
7922.745071547278,17585.409732395146,-20.772549284527223,75.85409732395146,50.3530689842477,551,BKR
37517.50041714174,102649.85625372417,275.17500417141736,926.4985625372416,52.65131226566685,557,CCEP
94147.89609338884,473856.21801119746,841.4789609338884,4638.562180111975,53.67047308319739,537,CDNS
48509.707475742674,119161.06844062805,385.09707475742675,1091.6106844062804,54.33238636363637,415,CDW
17839.793768651325,64003.36667759456,78.39793768651326,540.0336667759456,51.5527950310559,109,CEG
60781.870838878225,94657.1393694198,507.8187083887823,846.5713936941982,51.62513542795233,542,CHTR
29121.50282129712,67576.25923218745,191.2150282129712,575.7625923218745,52.26158038147138,555,CMCSA
43444.82453926841,207145.80696295507,334.4482453926841,1971.4580696295507,51.982851018220785,561,COST
82616.45076261606,229826.96822297596,726.1645076261607,2198.26968222976,54.490690032858716,547,CPRT
43713.641250411645,53008.622794316114,337.13641250411644,430.08622794316113,52.81065088757396,183,CRWD
25577.768325684578,33741.28114280484,155.7776832568458,237.41281142804834,52.11111111111111,550,CSCO
77762.44881951725,173869.82424289774,677.6244881951724,1638.6982424289772,52.03472599023331,549,CSGP
88388.78394333266,80198.94257132587,783.8878394333266,701.9894257132587,52.89345592212007,547,CSX
183881.68599498086,389353.01776995877,1738.8168599498088,3793.530177699588,58.25712748789672,549,CTAS
49299.334870293074,35131.30845997791,392.99334870293075,251.31308459977913,51.663090128755364,551,CTSH
11357.9448389531,8192.180069658541,13.579448389531008,-18.078199303414586,53.813559322033896,141,DASH
8152.967180614279,34130.49434515571,-18.470328193857213,241.3049434515571,50.323624595469255,190,DDOG
279864.0038510131,335514.01650503004,2698.640038510131,3255.1401650503003,52.82515991471215,550,DXCM
51082.54770744811,84012.7628313289,410.82547707448106,740.127628313289,52.48530197755211,550,EA
31064.107891479787,20460.68811491388,210.64107891479787,104.60688114913879,52.54054054054053,555,EXC
69418.33412516059,126306.62475418241,594.1833412516058,1163.0662475418242,53.68078175895765,453,FANG
69667.1087624462,109507.6135445839,596.671087624462,995.076135445839,52.87042099507928,546,FAST
316642.5203978688,437444.444164818,3066.425203978688,4274.44444164818,55.17621145374449,544,FTNT
9867.489730714102,14571.923978150662,-1.3251026928589817,45.71923978150662,46.55172413793103,63,GEHC
9289.320691076786,8215.516741012141,-7.106793089232141,-17.844832589878585,50.0,107,GFS
19479.927235431558,56625.79897155451,94.79927235431558,466.25798971554514,52.16230646022424,556,GILD
45024.68300957249,113113.30341007122,350.2468300957249,1031.1330341007124,52.976190476190474,543,GOOG
59075.53300885104,111506.72465686235,490.75533008851033,1015.0672465686234,53.071120689655174,543,GOOGL
61831.89302600105,73276.60697786989,518.3189302600106,632.7660697786989,53.969099627064466,558,HON
85567.51314655507,166819.51601312144,755.6751314655506,1568.1951601312144,54.75929978118161,558,IDXX
54083.43894720406,16494.78447735854,440.8343894720406,64.94784477358539,53.47708894878706,550,INTC
104761.51634609747,226902.83050112997,947.6151634609747,2169.0283050112994,54.36787845903418,547,INTU
61153.25167568959,149753.2216877419,511.5325167568959,1397.532216877419,53.950216450216445,550,ISRG
37469.09719005685,101758.08905452424,274.69097190056846,917.5808905452424,53.59202936549554,553,KDP
6821.330184371575,6837.740936373532,-31.78669815628425,-31.622590636264675,50.25996533795494,349,KHC
110171.02635757407,327577.3963889114,1001.7102635757407,3175.7739638891144,53.87096774193548,578,KLAC
60967.7629994633,77342.22820281777,509.67762999463304,673.4222820281777,53.372908796546135,550,LIN
114839.72405759289,222796.2779874831,1048.397240575929,2127.962779874831,52.85400658616904,566,LRCX
37811.41726497391,196603.04600677997,278.1141726497391,1866.0304600677996,50.51658510059816,545,LULU
8676.126858182932,118466.52686101297,-13.238731418170682,1084.6652686101297,51.8176885512751,548,MAR
84195.0993346919,75888.14653875535,741.950993346919,658.8814653875535,54.06724511930586,550,MCHP
37084.847824455646,53724.90598905431,270.8484782445565,437.2490598905431,53.16455696202531,554,MDLZ
104989.59606493065,412210.1317607304,949.8959606493065,4022.1013176073043,53.70985603543743,551,MELI
30926.682911199317,155265.9556684834,209.2668291119932,1452.659556684834,51.67213114754098,470,META
81218.07750609296,160692.4724936071,712.1807750609296,1506.924724936071,52.129380053908356,558,MNST
30961.750250040455,41744.70327859364,209.61750250040456,317.4470327859364,53.4997287032013,557,PEP
34327.76182707703,45989.47223864093,243.27761827077032,359.8947223864092,50.1039501039501,149,PLTR
16571.26752520447,21307.546595388816,65.71267525204469,113.07546595388816,52.54668930390493,346,PYPL
70015.5142307665,51997.54429201091,600.155142307665,419.9754429201091,53.03197353914002,552,QCOM
85453.82255214783,374660.9905988867,754.5382255214782,3646.609905988867,50.842992623814546,538,REGN
70404.55414540901,113743.22550329355,604.0455414540901,1037.4322550329355,54.73228772309356,570,ROP
70905.39950431496,151642.32487570902,609.0539950431496,1416.42324875709,52.0844327176781,565,ROST
60259.6424410545,109468.85885572495,502.59642441054496,994.6885885572495,53.05802404600104,553,SBUX
42368.14425074086,470647.05818829784,323.6814425074086,4606.470581882979,52.76125743415463,352,SHOP
101360.81597967837,239046.3325061073,913.6081597967838,2290.463325061073,55.67626290059751,546,SNPS
58877.715482602165,90685.71544828895,488.7771548260217,806.8571544828895,55.455365193868346,335,TEAM
45661.407751264094,171293.03825444813,356.61407751264096,1612.930382544481,52.04419889502763,561,TMUS
219389.52063076026,1617098.8062431952,2093.8952063076026,16070.98806243195,51.63616195230172,521,TSLA
226437.7380653943,405249.1818717922,2164.3773806539434,3952.491818717922,54.15821501014199,301,TTD
98411.95569119892,156625.00515809425,884.1195569119892,1466.2500515809425,51.600853788687296,547,TTWO
58764.012047571414,116757.16371925638,487.6401204757141,1067.571637192564,53.333333333333336,557,TXN
58375.87187735792,95829.42467576171,483.7587187735791,858.2942467576171,54.476806903991374,550,VRSK
84708.06841155804,107386.97299903253,747.0806841155803,973.8697299903253,51.84590690208668,566,VRTX
10995.340617415903,4905.125778113536,9.953406174159026,-50.94874221886464,49.53322350356947,555,WBD
22835.56805634214,48938.181454083664,128.3556805634214,389.3818145408366,52.54010695187166,448,WDAY
20573.803802228842,49728.5260967853,105.73803802228842,397.28526096785305,52.81803542673108,554,XEL
13482.09555509097,56599.999630090075,34.820955550909694,465.99999630090076,53.94088669950739,243,ZS
