,Strategy_Return (%),Simple_Return (%)
2010,0.0,29.355575153690914
2011,-10.416379124346495,-6.484396807676158
2012,8.445258938970131,5.907556390652895
2013,8.291698305810403,26.606104800782234
2014,16.147633935903002,14.901518126949261
2015,7.347550874825721,2.9072445118696266
2016,27.626076087273216,17.92122216261845
2017,0.09537286157009095,17.112510983321013
2018,-5.839049848825968,-1.9539036512097805
2019,22.645761050227662,13.146580408126104
2020,-1.2917797408262164,10.405307991827803
2021,3.632125559725944,5.794960943428058
2022,3.3708575034459654,-2.6856880740369062
2023,2.6265766260064467,2.623234591617435
2024,2.62447169324419,0.8456674414532008
