,Strategy_Return (%),Simple_Return (%)
2010,6.349528198289718,33.5941634253381
2011,12.36901859580937,1.4709250781633485
2012,28.82202702049115,34.27491401446979
2013,3.454612710293506,18.41731882722462
2014,-17.352010491711816,-11.108969709792305
2015,-2.538288558929795,-10.694881885564712
2016,5.940293554336375,4.974846039915242
2017,-11.711076044806058,-9.761484585926208
2018,2.082472750817148,7.999823165453682
2019,19.788526801056236,15.103235458961173
2020,1.5001746247234389,2.994929410717733
2021,-11.786422291143882,-5.154472231927146
2022,-30.938963957379123,-36.05020581397108
2023,49.651548563672286,23.16648598031973
2024,-27.47368065616354,-18.231104184340932
