,Strategy_Return (%),Simple_Return (%)
2010,0.0,4.139827380738861
2011,7.236306988886354,5.843781512177541
2012,7.588509287881121,4.9295286294821095
2013,22.68050903604431,23.396762370259573
2014,6.410719981720185,15.94450393133754
2015,1.2491426662405019,0.6693478070433255
2016,2.124865530527177,-8.269298235628044
2017,11.016730098718105,18.32716496994541
2018,10.083393091617419,6.854770001648855
2019,8.10230941678451,16.386826318830472
2020,1.5145838533826892,1.7316103847615973
2021,-1.6236896223768382,9.080568352105095
2022,10.058677429463012,7.14919754275794
2023,-3.8481496047316592,-0.06010501834968922
2024,-0.5165960428558847,-0.3005727158239632
