,Strategy_Return (%),Simple_Return (%)
2012,28.29718740890323,-23.613230493156834
2013,45.83315522446551,94.29401204439381
2014,20.3462094029212,26.348040040306486
2015,12.761388640509292,15.98808620755427
2016,-0.7685804341025653,6.805281881388341
2017,8.446053056252715,17.206994882520362
2018,-1.69941700027084,-8.539653826801475
2019,7.700655777636767,16.626964663607467
2020,4.309948337715591,11.578503761103809
2021,9.261204517520333,7.529384661478651
2022,-3.7742707140633005,-21.341711073545877
2023,30.3182871384145,36.773098934190614
2024,8.500994966057558,14.422987842732041
