,Strategy_Return (%),Simple_Return (%)
2010,13.810972960231593,11.639651388246456
2011,-0.48624353521569896,13.60027100700413
2012,15.246612373799827,11.928116087093873
2013,7.758305853450308,11.462909559281306
2014,2.8105666534030322,3.341627289012588
2015,-11.696239402717518,-18.40769975570032
2016,23.214356540038967,24.162019452008415
2017,-1.1957659355066923,3.1219638816785773
2018,-15.641487740714327,-2.9262700672847552
2019,28.069203947851417,30.689487706703662
2020,51.16978456539493,30.48808369694655
2021,21.20180723091861,9.492533456493687
2022,0.4955681035482195,-12.032470801786092
2023,11.41974526093744,13.03457264789766
2024,7.032491389808825,8.002883217026667
