,Strategy_Return (%),Simple_Return (%)
2010,-3.2871496532765563,4.596415092745647
2011,-2.588424063593253,-17.736680007272916
2012,2.313602242955498,14.585165829918944
2013,33.03209425157041,44.68512758909801
2014,22.627663283394252,27.404400883050616
2015,-4.454283951656711,-12.455043063674271
2016,19.17279566983986,38.21522066809069
2017,13.875942544993705,22.95252381325322
2018,-18.397036418899322,-13.860799428058568
2019,28.714279438741624,28.101964959336538
2020,30.952682854989717,16.54397707501209
2021,8.454138728780341,19.079350053271924
2022,-1.1739750137139715,-8.21924961957921
2023,14.05499969180975,14.539198894232142
2024,2.083729591716477,5.858092688651177
