,Strategy_Return (%),Simple_Return (%)
2010,1.6894128808459208,-10.593681593325382
2011,2.206099246942541,9.981709327055285
2012,-7.895437215463742,-28.279509960409598
2013,-2.5757890320482875,-4.260240791549401
2014,33.123490636948596,58.111953672595604
2015,-5.456123421555983,-23.68685899019432
2016,13.767094300212324,35.92886734737371
2017,17.713890225923432,15.054688313493688
2018,-1.926311262498044,14.872926771307588
2019,8.910939258785385,4.964875430621829
2020,4.160742361423055,-1.4654481198216305
2021,-2.6297244491448435,28.506350050616835
2022,5.3589932705923315,6.033056452447543
2023,-7.00355157957019,-6.996597687959984
2024,0.0,1.4944923355895665
