,Strategy_Return (%),Simple_Return (%)
2010,9.220030815951795,44.60508228374245
2011,14.64987748494414,16.37134436221989
2012,29.61610548791352,17.945896832850536
2013,8.482315242956231,4.2236455735720035
2014,10.90622112715064,17.71090832220583
2015,-1.708985284183706,0.5797425690580159
2016,-0.3486605508515195,5.708134387263067
2017,11.6070938302911,15.2849026109108
2018,-5.352291584683797,-1.0429931559051178
2019,19.797558039344672,21.881218037947605
2020,27.775672529414923,18.296308896489315
2021,12.193520016578484,8.00498578033482
2022,-3.1947800738297243,-5.5934033965433665
2023,5.19992947000112,10.170698806449034
2024,2.4995978053282273,4.91039131661971
