,Strategy_Return (%),Simple_Return (%)
2010,0.0,31.46595081118769
2011,-0.5341087876743404,54.039153190721656
2012,4.148077204195396,9.110981402531321
2013,22.562462613581665,11.165276973058596
2014,27.68410938602815,21.968925796673464
2015,10.511677761124139,11.260965757681637
2016,-5.357571161506544,-1.907060723247494
2017,5.406137285539011,10.906496532369063
2018,-6.905971780381084,-5.747420950348925
2019,6.283036911912856,7.9912254307024195
2020,7.303132589481294,10.517026886318352
2021,-3.5974291627458155,1.6596482621173636
2022,7.138170386617444,2.774734751733739
2023,-0.4090057795286974,3.2497937997218207
2024,1.9032405651271247,0.3069798189699088
