,Strategy_Return (%),Simple_Return (%)
2010,0.0,34.72223518876714
2011,-27.787580432218483,-19.17484228562587
2012,17.11357795436202,0.3296106375933526
2013,4.117519268867298,33.449959779590316
2014,48.920876534617165,32.98630115267123
2015,1.7979050328662458,1.171071783503631
2016,33.39130868725639,19.102580235257022
2017,-6.74529218067146,31.123428923280738
2018,-14.692734933750915,-6.3389375913899775
2019,-0.17321621854438923,32.067619746930625
2020,5.743976136506219,13.200065725703535
2021,17.7259549469833,10.67195110491653
2022,-15.243685869375359,-9.522096268571103
2023,8.617997841381493,16.01071393175012
2024,17.466991875969722,4.9520056964132895
