,Strategy_Return (%),Simple_Return (%)
2012,0.0,13.022810758947307
2013,32.463573638066045,45.69864066896688
2014,27.9824696319042,5.87621902536094
2015,2.9750686792797123,2.7459399322764604
2016,-6.0237658713318725,-4.172565809823828
2017,10.420121313867945,26.54701080072528
2018,19.72025338664931,24.418487495653405
2019,6.495028325099198,3.3911114183893134
2020,16.166523980747442,18.023540042711762
2021,5.053783159080315,7.205132371621484
2022,-1.905011630935494,-9.825783807787076
2023,12.693734809123198,17.663289715769075
2024,-5.808184153251641,-2.1753148669275966
