,Strategy_Return (%),Simple_Return (%)
2010,0.0,33.4955033492747
2011,-1.635881786101363,0.12303144757984451
2012,1.0349462599159691,-5.4158713789218345
2013,5.5673693453923185,29.518627750670955
2014,24.032188133336245,17.712223024960046
2015,-22.76106903774951,-13.360450210917143
2016,7.951922297481552,22.891050503726717
2017,35.99284530869251,22.48463120147155
2018,21.479658829185553,5.482611796222493
2019,4.743605529685202,6.241833395916102
2020,-0.7453371812469889,8.633325493731794
2021,10.811319023546515,8.692459888130044
2022,-4.294379552029763,-4.139316322141654
2023,7.683608559118064,4.194132505572582
2024,1.4939064804577578,2.967848203205905
