,Strategy_Return (%),Simple_Return (%)
2013,-4.5209643732885345,26.170509988144314
2014,29.11985339820183,34.89631929539109
2015,7.360571734259673,13.0775854684686
2016,10.26703848416948,14.780885915118642
2017,17.47283052697874,15.217959209856534
2018,17.08716254432869,7.967906605723719
2019,16.27092533499722,23.69350665181205
2020,4.09090026301996,1.5143511380995112
2021,8.847158413132014,15.535324077868804
2022,5.61194434959141,-2.0384201112586804
2023,-1.125283127174538,7.382346504524008
2024,-4.297548466888086,-2.0857547887118346
