Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,12.44590018130169,12.44590018130169,12.247977618711944,12.271262168884277,2670400,0.0,0.0
2010-01-05 00:00:00-05:00,12.19558255127528,12.224688508357218,11.881232885249114,12.125726699829102,4321400,0.0,0.0
2010-01-06 00:00:00-05:00,12.149011611938477,12.201402109422807,12.07333435163251,12.149011611938477,2164500,0.0,0.0
2010-01-07 00:00:00-05:00,12.10826609452484,12.131551755438071,12.015125671514758,12.096624374389648,3041700,0.0,0.0
2010-01-08 00:00:00-05:00,12.08497850010781,12.114084458597054,11.986016686794782,12.102442741394043,1599100,0.0,0.0
2010-01-11 00:00:00-05:00,12.172299003707058,12.277082243847985,12.102444250493964,12.21886920928955,2266600,0.0,0.0
2010-01-12 00:00:00-05:00,12.189765696229676,12.376046555985528,12.143195481290714,12.36440372467041,3481400,0.0,0.0
2010-01-13 00:00:00-05:00,12.387684837766644,12.585608456147659,12.387684837766644,12.556501388549805,3438400,0.0,0.0
2010-01-14 00:00:00-05:00,12.603073709361574,12.608895123861757,12.49246905450067,12.579789161682129,2278400,0.0,0.0
2010-01-15 00:00:00-05:00,12.539038050617805,12.539038050617805,12.393506046002395,12.463360786437988,3249700,0.0,0.0
2010-01-19 00:00:00-05:00,12.480828467523223,12.573968887329103,12.405151182480077,12.573968887329102,1647700,0.0,0.0
2010-01-20 00:00:00-05:00,12.55068514803007,12.579792227624951,12.358582863990073,12.539043426513672,2731100,0.0,0.0
2010-01-21 00:00:00-05:00,12.568145561862867,12.667107381653961,12.36440050813753,12.440077781677246,4444100,0.0,0.0
2010-01-22 00:00:00-05:00,12.416792474314219,12.475005507061672,12.131549835205078,12.131549835205078,3347900,0.0,0.0
2010-01-25 00:00:00-05:00,12.178118899658761,12.224689099434235,12.032586886570257,12.102442741394043,2106500,0.0,0.0
2010-01-26 00:00:00-05:00,12.044230633791242,12.178119829579362,12.00930214855164,12.108263969421387,2730900,0.0,0.0
2010-01-27 00:00:00-05:00,12.06751936377409,12.218872854652112,11.97437892482171,12.189766883850098,3885800,0.0,0.0
2010-01-28 00:00:00-05:00,12.282904828667691,12.282904828667691,12.06169549833277,12.143194198608398,2859000,0.0,0.0
2010-01-29 00:00:00-05:00,12.149016001122996,12.20140651753492,12.03841133242799,12.096624374389648,3960200,0.0,0.0
2010-02-01 00:00:00-05:00,12.125727282037872,12.172297481797663,12.009301227477817,12.137370109558105,2335200,0.0,0.0
2010-02-02 00:00:00-05:00,12.108262501853952,12.32365036010742,12.032586346982844,12.323650360107422,2501800,0.0,0.0
2010-02-03 00:00:00-05:00,12.26543961117264,12.317831232081598,12.154834954773584,12.178120613098145,2209300,0.0,0.0
2010-02-04 00:00:00-05:00,12.131552551851156,12.143195383072102,11.776453971862791,11.776453971862793,4037200,0.0,0.0
2010-02-05 00:00:00-05:00,11.753168274500087,11.776452824351608,11.561066019359137,11.718239784240723,4800900,0.0,0.0
2010-02-08 00:00:00-05:00,11.729879197150058,11.793913633649503,11.654203044277041,11.66584587097168,3274300,0.0,0.0
2010-02-09 00:00:00-05:00,11.712414376002723,11.881230897411392,11.694950138482831,11.758984565734863,3303600,0.0,0.0
2010-02-10 00:00:00-05:00,11.753167514723454,11.782273477736664,11.566886686667747,11.677490234375,3504600,0.0,0.0
2010-02-11 00:00:00-05:00,11.689131956891181,11.828842564704079,11.537778520846906,11.811379432678223,3170700,0.0,0.0
2010-02-12 00:00:00-05:00,11.712420620790585,11.788096803083738,11.64838615939688,11.776453971862793,3009500,0.0,0.0
2010-02-16 00:00:00-05:00,11.823021722319577,12.003482237668909,11.823021722319577,11.991839408874512,1541700,0.0,0.0
2010-02-17 00:00:00-05:00,12.015122976370407,12.084978833119125,11.916161160330406,11.96273136138916,2249700,0.0,0.0
2010-02-18 00:00:00-05:00,11.96855356557646,12.137371249511947,11.9510904329771,12.131549835205078,2286800,0.0,0.0
2010-02-19 00:00:00-05:00,12.10826587639233,12.306189549303479,12.06169566572626,12.271262168884277,1938000,0.0,0.0
2010-02-22 00:00:00-05:00,12.317830097322094,12.341115753501501,12.22468969324686,12.24797534942627,2090700,0.0,0.0
2010-02-23 00:00:00-05:00,12.224689855832441,12.306187432901869,12.15483399668635,12.21304702758789,3150800,0.0,0.0
2010-02-24 00:00:00-05:00,12.242156028747559,12.300367958507717,12.067516908502917,12.242156028747559,2907000,0.0,0.0
2010-02-25 00:00:00-05:00,12.119911541300839,12.25380078949026,12.050056764124474,12.207230567932129,3108700,0.0,0.0
2010-02-26 00:00:00-05:00,12.207225602680419,12.277081461764793,12.11408519744873,12.11408519744873,2561700,0.0,0.0
2010-03-01 00:00:00-05:00,12.16065372325643,12.306185725153979,12.143190593634202,12.23633098602295,1524900,0.0,0.0
2010-03-02 00:00:00-05:00,12.288722222695972,12.38186261225887,12.265436570144734,12.352755546569824,1827700,0.0,0.0
2010-03-03 00:00:00-05:00,12.346932995720064,12.445894789301907,12.312005630432626,12.358575820922852,1558200,0.0,0.0
2010-03-04 00:00:00-05:00,12.358579629560618,12.364401043956041,12.21886901503426,12.259617805480957,2696100,0.0,0.0
2010-03-05 00:00:00-05:00,12.271257431173956,12.341113275363686,12.247972889991361,12.335291862487793,1982700,0.0,0.0
2010-03-08 00:00:00-05:00,12.31200885772705,12.352757646297189,12.271260069156915,12.31200885772705,1408200,0.0,0.0
