Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,38.56931116213121,39.413843433825484,38.52163607895962,39.311683654785156,5277400,0.0,0.0
2010-01-05 00:00:00-05:00,39.04605671553014,39.291241694626244,38.32411580469554,38.97113800048828,7882800,0.0,0.0
2010-01-06 00:00:00-05:00,38.78044729664429,39.08693186446157,38.480774940388216,38.678287506103516,6015100,0.0,0.0
2010-01-07 00:00:00-05:00,38.419473548531094,38.5012018910567,37.220781665132584,38.32412338256836,10371600,0.0,0.0
2010-01-08 00:00:00-05:00,38.18790420902332,38.70552305929953,37.895041527495266,38.66465759277344,6576000,0.0,0.0
2010-01-11 00:00:00-05:00,38.77362589559878,39.06648854935786,38.56249156904556,38.834922790527344,4062700,0.0,0.0
2010-01-12 00:00:00-05:00,38.916654017795736,39.107354328185934,37.336559050885,38.16065979003906,11268300,0.0,0.0
2010-01-13 00:00:00-05:00,38.37860781763408,38.651039088332546,38.112988757656495,38.50120162963867,5056200,0.0,0.0
2010-01-14 00:00:00-05:00,38.37859849206171,38.501192274277386,38.078926245588136,38.24919509887695,4668900,0.0,0.0
2010-01-15 00:00:00-05:00,38.160652241390196,38.487568108004055,37.90184547079779,38.310489654541016,7240000,0.0,0.0
2010-01-19 00:00:00-05:00,38.41946672269273,39.33210794605759,38.303685141193355,39.195892333984375,8570100,0.0,0.0
2010-01-20 00:00:00-05:00,39.24357383989312,39.24357383989312,38.41947301903334,38.957523345947266,6625700,0.0,0.0
2010-01-21 00:00:00-05:00,39.11416915656289,39.20270970578407,38.35136526584164,38.56930923461914,5833700,0.0,0.0
2010-01-22 00:00:00-05:00,38.59654134171831,39.02561956752565,38.501191202227,38.548866271972656,5967600,0.0,0.0
2010-01-25 00:00:00-05:00,38.630598502912235,38.678273574278315,37.83373891361431,37.942710876464844,6719400,0.0,0.0
2010-01-26 00:00:00-05:00,38.27644220949917,38.73276153060169,37.935904472044726,38.53525161743164,14880300,0.0,0.0
2010-01-27 00:00:00-05:00,38.378608680707245,39.420656106180296,38.378608680707245,39.3253059387207,9695000,0.0,0.0
2010-01-28 00:00:00-05:00,39.41384166564052,40.03362031716381,39.20270990623733,39.55686950683594,11638200,0.0,0.0
2010-01-29 00:00:00-05:00,39.74075556696177,40.13578061578944,39.611352153430424,39.82929611206055,9465700,0.0,0.0
2010-02-01 00:00:00-05:00,39.856540264488096,40.07448422589648,39.7543778959105,39.99275588989258,7079100,0.0,0.0
2010-02-02 00:00:00-05:00,39.911021065846924,40.38777440924715,39.781617663278354,40.3400993347168,7660900,0.0,0.0
2010-02-03 00:00:00-05:00,40.11534330354012,40.46950023584736,40.08809966317909,40.23112487792969,7082600,0.0,0.0
2010-02-04 00:00:00-05:00,40.11534919850308,40.224321177864134,39.04606083911747,39.182273864746094,9534500,0.0,0.0
2010-02-05 00:00:00-05:00,39.18908892280604,39.522814497184115,38.57611987054432,39.28443908691406,8409900,0.0,0.0
2010-02-08 00:00:00-05:00,39.18909270566306,39.447899576624984,38.61698906769362,39.134605407714844,5947800,0.0,0.0
2010-02-09 00:00:00-05:00,39.66583829819456,39.77481027436693,38.616981403724985,38.96432876586914,18732200,0.0,0.0
2010-02-10 00:00:00-05:00,38.88260256367879,39.018818190881845,38.39222734498659,38.71233367919922,6019100,0.0,0.0
2010-02-11 00:00:00-05:00,38.52163176228183,38.821304051222,38.29687559700404,38.48076629638672,8491100,0.0,0.0
2010-02-12 00:00:00-05:00,38.29007691663649,38.63061476869309,38.15386125619432,38.46715545654297,8008700,0.0,0.0
2010-02-16 00:00:00-05:00,38.56250664305099,38.82131614481712,38.276456086965545,38.81450653076172,5245900,0.0,0.0
2010-02-17 00:00:00-05:00,38.773632629226164,39.20952058081821,38.65103881807876,38.957523345947266,6831900,0.0,0.0
2010-02-18 00:00:00-05:00,39.02561941863817,39.120969557765704,38.88940382070036,39.00518798828125,8120500,0.0,0.0
2010-02-19 00:00:00-05:00,38.855360090593855,39.30486985525438,38.78725357398656,39.080116271972656,7131600,0.0,0.0
2010-02-22 00:00:00-05:00,39.066489187858636,39.12097387418748,38.685085991169835,38.889408111572266,7176800,0.0,0.0
2010-02-23 00:00:00-05:00,38.7940511281898,38.9711321732826,38.378594750967764,38.39902877807617,7703000,0.0,0.0
2010-02-24 00:00:00-05:00,38.58975021359215,38.80769423627037,38.37861580495488,38.64423751831055,4887700,0.0,0.0
2010-02-25 00:00:00-05:00,38.4671366782458,38.4671366782458,37.99038339848113,38.310489654541016,6592200,0.0,0.0
2010-02-26 00:00:00-05:00,38.31049933921708,38.84173743199651,38.20833696840703,38.555686950683594,6351700,0.0,0.0
2010-03-01 00:00:00-05:00,38.644220937029395,38.88259629764719,38.63059911669458,38.75319290161133,5638400,0.0,0.0
2010-03-02 00:00:00-05:00,38.76001266025329,38.83493139266049,38.46034032872174,38.73276901245117,7219100,0.0,0.0
2010-03-03 00:00:00-05:00,38.73275887206082,38.93708098088987,38.59654326680926,38.75319290161133,5655600,0.0,0.0
2010-03-04 00:00:00-05:00,38.828114262683975,38.87579193934622,38.39222634545997,38.66465759277344,6127000,0.0,0.0
2010-03-05 00:00:00-05:00,38.65102838543876,38.99837569120274,38.28324705126765,38.98475646972656,6529100,0.0,0.0
2010-03-08 00:00:00-05:00,38.99159054929786,39.57050395489537,38.957537278044725,39.236778259277344,4409300,0.0,0.0
2010-03-09 00:00:00-05:00,39.005191263594725,39.45470095586788,38.998379054172766,39.33891677856445,5095400,0.0,0.0
2010-03-10 00:00:00-05:00,39.48875850138082,39.495570711543316,39.16184256219845,39.352542877197266,4620700,0.0,0.0
2010-03-11 00:00:00-05:00,39.11416764471962,39.325301992979504,38.875792249988265,39.155033111572266,4346900,0.0,0.0
2010-03-12 00:00:00-05:00,39.31168261270789,39.332114048354924,38.93027935934828,39.11417007446289,3601400,0.0,0.0
2010-03-15 00:00:00-04:00,39.00519307702953,39.332108995872964,38.50119607833542,38.74638366699219,7051800,0.0,0.0
2010-03-16 00:00:00-04:00,39.01881526778251,39.18908413950637,38.6237902382967,39.10735321044922,6256500,0.0,0.0
2010-03-17 00:00:00-04:00,39.06649499255508,39.11417007446289,38.75320085484742,39.11417007446289,5348600,0.0,0.0
2010-03-18 00:00:00-04:00,39.1005472014286,39.80205418617608,38.930278314016334,39.71351623535156,6442600,0.0,0.0
2010-03-19 00:00:00-04:00,40.128969639143904,40.953073018523476,39.26400598817272,40.864532470703125,18901000,0.0,0.0
2010-03-22 00:00:00-04:00,40.59892623402249,41.13016449235263,40.52400748516099,40.92584228515625,8837000,0.0,0.0
2010-03-23 00:00:00-04:00,40.78961512558148,40.919021145565864,40.598914798990286,40.905399322509766,5024800,0.0,0.0
2010-03-24 00:00:00-04:00,40.7215000120421,40.8645252267927,40.156206165985125,40.23112487792969,9367100,0.0,0.0
2010-03-25 00:00:00-04:00,40.455891248051394,40.72151031352482,40.18345997171613,40.360538482666016,8863000,0.0,0.0
2010-03-26 00:00:00-04:00,40.41502099743372,40.810043443495054,40.183455219364355,40.46269607543945,5627100,0.0,0.0
2010-03-29 00:00:00-04:00,40.66020506405655,40.96668953752842,40.59890816936217,40.80323028564453,4268700,0.0,0.0
2010-03-30 00:00:00-04:00,40.73514190485268,41.048436129093645,40.5648729658394,40.92584228515625,4360400,0.0,0.0
2010-03-31 00:00:00-04:00,40.86452998996538,41.014367431319585,40.65339564970236,40.755558013916016,4975100,0.0,0.0
2010-04-01 00:00:00-04:00,40.830476365464186,41.504739649268686,40.830476365464186,41.40938949584961,5916500,0.0,0.0
2010-04-05 00:00:00-04:00,41.36853558466514,41.470695371974394,41.04842920194856,41.15058898925781,3679800,0.0,0.0
2010-04-06 00:00:00-04:00,41.03481384163736,41.19827316441853,40.755572888713615,41.06205749511719,3947200,0.0,0.0
2010-04-07 00:00:00-04:00,41.062050028140845,41.382153804976895,40.91902477052704,41.10291290283203,4573500,0.0,0.0
2010-04-08 00:00:00-04:00,41.143781668542516,41.429834804761576,40.776000178302674,41.21870040893555,4367700,0.0,0.0
2010-04-09 00:00:00-04:00,41.04161039288246,41.49112013983462,41.04161039288246,41.477500915527344,3585500,0.0,0.0
2010-04-12 00:00:00-04:00,41.314055409684926,41.477514734899835,40.98032714483265,41.11654281616211,5588600,0.0,0.0
2010-04-13 00:00:00-04:00,40.816860541018954,41.47750469834325,40.816860541018954,41.327667236328125,4710500,0.0,0.0
2010-04-14 00:00:00-04:00,41.15057413330403,41.681814708296685,41.123333092047744,41.64094924926758,5183600,0.0,0.0
