Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2010-01-04 00:00:00-05:00,17.26110156857755,17.531217935111876,17.056866261899856,17.13592529296875,10369300,0.0,0.0
2010-01-05 00:00:00-05:00,17.096389960357126,17.326976096125176,16.931684859608406,17.03709602355957,10943800,0.0,0.0
2010-01-06 00:00:00-05:00,17.063454718645627,17.14910210751944,16.83945559534582,16.91192626953125,8933800,0.0,0.0
2010-01-07 00:00:00-05:00,16.86579970520349,17.02391642429165,16.70768298611533,16.964622497558594,10775400,0.0,0.0
2010-01-08 00:00:00-05:00,16.86581290276215,17.35334014892578,16.813107288490436,17.35334014892578,12875600,0.0,0.0
2010-01-11 00:00:00-05:00,17.35332870852737,17.452151513061555,16.94485952475924,17.129329681396484,11677000,0.0,0.0
2010-01-12 00:00:00-05:00,17.14250781191291,17.14909616697486,16.25309998415382,16.411216735839844,21165300,0.0,0.0
2010-01-13 00:00:00-05:00,16.477096185870142,16.575918981541808,16.253097178827684,16.483684539794922,18809200,0.0,0.0
2010-01-14 00:00:00-05:00,16.398050769946106,16.470521466511094,16.12793431842341,16.279462814331055,22908400,0.0,0.0
2010-01-15 00:00:00-05:00,16.259687803819308,16.318981740824174,15.943454310860146,16.14109992980957,20359100,0.0,0.0
2010-01-19 00:00:00-05:00,16.108160691226907,16.325571391974496,16.042278394145757,16.286041259765625,11783800,0.0,0.0
2010-01-20 00:00:00-05:00,16.15427984354073,16.213573792305965,15.943457473086765,16.174043655395508,13253500,0.0,0.0
2010-01-21 00:00:00-05:00,16.174040674081994,16.391451360613026,15.818278303667674,15.930277824401855,18407800,0.0,0.0
2010-01-22 00:00:00-05:00,15.877572931122527,15.923690161086657,15.15287019234261,15.225340843200684,21806400,0.0,0.0
2010-01-25 00:00:00-05:00,15.422985093648366,15.693101350643307,15.284633416133955,15.607455253601074,20192100,0.0,0.0
2010-01-26 00:00:00-05:00,15.409808392112808,15.745806939016614,15.343927358939645,15.383456230163574,19646700,0.0,0.0
2010-01-27 00:00:00-05:00,15.39663446000109,15.58769173695226,15.205575926449637,15.502045631408691,19535100,0.0,0.0
2010-01-28 00:00:00-05:00,15.535154662681139,15.568265299595945,15.025263484609646,15.263653755187988,20198600,0.12,0.0
2010-01-29 00:00:00-05:00,15.303385481755768,15.47555699291277,14.753761576656771,14.899444580078125,23137300,0.0,0.0
2010-02-01 00:00:00-05:00,14.939177091672802,15.283520137336872,14.939177091672802,15.263653755187988,13199000,0.0,0.0
2010-02-02 00:00:00-05:00,15.21067336920703,15.475553331732371,15.190808256146516,15.435820579528809,11891100,0.0,0.0
2010-02-03 00:00:00-05:00,15.402717115342323,15.442448619722732,15.184191946687445,15.362985610961914,12877300,0.0,0.0
2010-02-04 00:00:00-05:00,15.237165566817328,15.237165566817328,14.833224662717734,14.9590425491333,14643500,0.0,0.0
2010-02-05 00:00:00-05:00,14.932556000092035,15.316630573653695,14.899446623922238,15.210679054260254,23094000,0.0,0.0
2010-02-08 00:00:00-05:00,15.230546262162342,15.47555995342248,15.031887468307382,15.29676628112793,16138900,0.0,0.0
2010-02-09 00:00:00-05:00,15.449068363008832,15.667593497933593,15.40933686476112,15.482177734375,17494900,0.0,0.0
2010-02-10 00:00:00-05:00,15.488803839205254,15.614621756184981,15.323254413773673,15.5219144821167,12401200,0.0,0.0
2010-02-11 00:00:00-05:00,15.515290218974373,15.892742654942586,15.429203822290077,15.740437507629395,16194800,0.0,0.0
2010-02-12 00:00:00-05:00,15.588138961024095,16.071543118343303,15.495430397411662,15.912615776062012,21796600,0.0,0.0
2010-02-16 00:00:00-05:00,15.978823026445532,16.475471086397366,15.978823026445532,16.415874481201172,22856400,0.0,0.0
2010-02-17 00:00:00-05:00,16.462241930250133,16.535082848045363,16.091410157842603,16.362911224365234,19430500,0.0,0.0
2010-02-18 00:00:00-05:00,16.323164200865705,16.462226299238587,16.150992740663714,16.442359924316406,13218600,0.0,0.0
2010-02-19 00:00:00-05:00,16.422495653584683,16.594667135846755,16.28343480043533,16.56155776977539,15979000,0.0,0.0
2010-02-22 00:00:00-05:00,16.568186156171485,16.654271298310594,16.3033073383875,16.376148223876953,11176800,0.0,0.0
2010-02-23 00:00:00-05:00,16.33640992578419,16.369519290602653,15.93246910718413,16.09139633178711,12905800,0.0,0.0
2010-02-24 00:00:00-05:00,16.243704144270108,16.554936495694246,16.210593513453865,16.389387130737305,14513800,0.0,0.0
2010-02-25 00:00:00-05:00,16.031795645504694,16.25694282319399,15.89935694647875,16.237077713012695,17886100,0.0,0.0
2010-02-26 00:00:00-05:00,16.190733560031255,16.296685086340478,16.045049264074706,16.144378662109375,13204600,0.0,0.0
2010-03-01 00:00:00-05:00,16.243706334865927,16.508585101909805,16.20397357252815,16.309925079345703,14892800,0.0,0.0
