strategy_final,simple_final,strategy_return_pct,simple_return_pct,win_rate,num_trades,ticker
47012.90067803965,356495.21931977465,370.12900678039654,3464.952193197747,52.88235294117647,202,AAPL
8332.239674353428,9432.657982657624,-16.677603256465716,-5.673420173423764,50.1187648456057,43,ABNB
27027.12967582519,131215.9586609834,170.27129675825188,1212.159586609834,53.661327231121284,185,ADBE
58588.722438165445,102947.23340348243,485.88722438165445,929.4723340348244,53.40909090909091,182,ADI
62759.761800512715,110737.54793081344,527.5976180051272,1007.3754793081343,55.80221997981837,185,ADP
12246.76269601607,112512.66321223813,22.467626960160704,1025.1266321223814,52.57790368271955,189,ADSK
14067.90575912282,49416.739557115834,40.679057591228194,394.16739557115835,53.61635220125787,195,AEP
12430.177952112588,153195.8855932935,24.301779521125884,1431.958855932935,48.98065865133299,197,AMD
54868.53734547677,165984.15867443834,448.68537345476767,1559.8415867443832,53.48709500274575,195,AMAT
39876.10427644339,77119.1739569125,298.76104276443385,671.191739569125,52.1875,188,AMGN
61474.7840565909,287871.53216713713,514.747840565909,2778.7153216713714,53.19034852546917,195,AMZN
12885.940066062467,26326.687412692012,28.85940066062467,163.2668741269201,50.58275058275058,44,APP
8288.943839780428,24280.54623777209,-17.11056160219572,142.80546237772091,52.83018867924528,14,ARM
57677.54547802261,208895.05553392213,476.775454780226,1988.9505553392212,52.960347637153724,197,ASML
115735.47618734937,1314128.9604856335,1057.3547618734938,13041.289604856334,53.54573484069887,197,AVGO
59220.70040633354,944086.0021429984,492.20700406333543,9340.860021429984,50.78336034575906,202,AXON
55888.50836063568,55719.558993925966,458.8850836063568,457.19558993925966,54.084356647090225,190,AZN
15704.802966544767,33777.03108452044,57.048029665447665,237.77031084520436,50.925406618059455,181,BIIB
18351.24423265458,200752.69080043366,83.5124423265458,1907.5269080043365,52.37580993520518,197,BKNG
5385.205300559357,17585.409732395146,-46.14794699440643,75.85409732395146,50.28376844494892,201,BKR
72590.9724869447,102649.85625372417,625.9097248694469,926.4985625372416,52.82515991471215,200,CCEP
23172.623476052777,473856.21801119746,131.72623476052777,4638.562180111975,52.94421487603306,183,CDNS
35558.21878218095,119161.06844062805,255.5821878218095,1091.6106844062804,55.0561797752809,144,CDW
21629.65778694836,64003.36667759456,116.2965778694836,540.0336667759456,54.89614243323442,36,CEG
12884.489607587146,94657.1393694198,28.844896075871457,846.5713936941982,49.432463110102155,198,CHTR
13775.798812344046,67576.25923218745,37.75798812344046,575.7625923218745,50.94637223974764,198,CMCSA
43721.94727462336,207145.80696295507,337.2194727462336,1971.4580696295507,54.540358744394624,191,COST
42177.34747596204,229826.96822297596,321.7734747596204,2198.26968222976,52.42494226327945,197,CPRT
5814.629520430192,53008.622794316114,-41.85370479569808,430.08622794316113,50.2906976744186,66,CRWD
17433.36770592931,33741.28114280484,74.33367705929311,237.41281142804834,51.52887882219706,195,CSCO
68888.21631587266,173869.82424289774,588.8821631587266,1638.6982424289772,52.62599469496021,192,CSGP
22277.68434129314,80198.94257132587,122.7768434129314,701.9894257132587,51.09170305676856,198,CSX
34901.15128843571,389353.01776995877,249.01151288435707,3793.530177699588,56.05738575982997,191,CTAS
27252.13994847983,35131.30845997791,172.5213994847983,251.31308459977913,52.05555555555556,192,CTSH
6833.574575486344,8192.180069658541,-31.664254245136565,-18.078199303414586,50.81206496519721,50,DASH
3689.1109617624397,34130.49434515571,-63.108890382375606,241.3049434515571,49.31506849315068,67,DDOG
70874.4963553007,335514.01650503004,608.744963553007,3255.1401650503003,52.111903455842025,195,DXCM
16535.913710403795,84012.7628313289,65.35913710403794,740.127628313289,51.162790697674424,187,EA
15330.037402599435,20460.68811491388,53.30037402599436,104.60688114913879,50.45236828100054,191,EXC
33681.876065426426,126306.62475418241,236.81876065426425,1163.0662475418242,53.63443895553988,156,FANG
57936.28577223678,109507.6135445839,479.3628577223678,995.076135445839,52.95039164490861,197,FAST
26086.691578965405,437444.444164818,160.86691578965403,4274.44444164818,54.70737913486005,187,FTNT
8662.327346273347,14571.923978150662,-13.376726537266531,45.71923978150662,44.80874316939891,23,GEHC
6720.706958349451,8215.516741012141,-32.79293041650549,-17.844832589878585,50.83798882681564,35,GFS
33855.93466059758,56625.79897155451,238.5593466059758,466.25798971554514,52.449414270500526,195,GILD
30879.19903570844,113113.30341007122,208.7919903570844,1031.1330341007124,53.40971085651937,194,GOOG
20322.773270336067,111506.72465686235,103.22773270336067,1015.0672465686234,52.7448869752422,198,GOOGL
26228.533551926896,73276.60697786989,162.28533551926895,632.7660697786989,53.4181240063593,193,HON
34179.82963595043,166819.51601312144,241.79829635950432,1568.1951601312144,54.67479674796748,190,IDXX
13055.761529151652,16494.78447735854,30.55761529151652,64.94784477358539,52.15419501133787,198,INTC
89635.51802402703,226902.83050112997,796.3551802402702,2169.0283050112994,54.636459430979976,190,INTU
17294.412714594848,149753.2216877419,72.94412714594849,1397.532216877419,53.877082136703045,182,ISRG
45080.981718043746,101758.08905452424,350.80981718043745,917.5808905452424,53.35381464413722,207,KDP
7950.922050170857,6837.740936373532,-20.49077949829143,-31.622590636264675,50.20576131687243,113,KHC
39512.76753581939,327577.3963889114,295.12767535819387,3175.7739638891144,54.11764705882353,186,KLAC
22038.903600279464,77342.22820281777,120.38903600279465,673.4222820281777,52.119565217391305,201,LIN
33611.813041335445,222796.2779874831,236.11813041335444,2127.962779874831,52.01504567436862,199,LRCX
4736.862574851478,196603.04600677997,-52.63137425148522,1866.0304600677996,50.85470085470085,184,LULU
13656.377308395917,118466.52686101297,36.56377308395917,1084.6652686101297,51.48148148148148,189,MAR
36544.0920309983,75888.14653875535,265.44092030998297,658.8814653875535,53.46916299559471,189,MCHP
38628.9114555976,53724.90598905431,286.28911455597597,437.2490598905431,52.54237288135594,197,MDLZ
27730.743395839938,412210.1317607304,177.30743395839937,4022.1013176073043,52.25225225225225,202,MELI
58106.42362609742,155265.9556684834,481.0642362609742,1452.659556684834,53.799019607843135,162,META
