strategy_final,simple_final,strategy_return_pct,simple_return_pct,win_rate,num_trades,ticker
28871.53864340393,356495.21931977465,188.7153864340393,3464.952193197747,51.487928130263896,89,AAPL
8178.711248157998,9432.657982657624,-18.212887518420022,-5.673420173423764,52.838427947598255,20,ABNB
81522.68983254007,131215.9586609834,715.2268983254006,1212.159586609834,53.59408033826638,89,ADBE
70188.91003792372,102947.23340348243,601.8891003792372,929.4723340348244,52.46085011185683,88,ADI
44824.984818615376,110737.54793081344,348.24984818615377,1007.3754793081343,53.538812785388124,99,ADP
53871.58441468712,112512.66321223813,438.7158441468712,1025.1266321223814,52.7887323943662,89,ADSK
16509.657054147567,49416.739557115834,65.09657054147566,394.16739557115835,53.515625,84,AEP
9364.517481842262,153195.8855932935,-6.35482518157738,1431.958855932935,49.41302027748132,81,AMD
16843.912614475,165984.15867443834,68.43912614475,1559.8415867443832,51.13570180547467,88,AMAT
25560.033199643338,77119.1739569125,155.60033199643337,671.191739569125,49.83351831298557,94,AMGN
23043.348159077843,287871.53216713713,130.43348159077843,2778.7153216713714,53.025374105400125,86,AMZN
24499.17138672716,26326.687412692012,144.9917138672716,163.2668741269201,50.3448275862069,20,APP
11850.698227733292,24280.54623777209,18.506982277332916,142.80546237772091,54.41176470588235,6,ARM
79387.15958787318,208895.05553392213,693.8715958787317,1988.9505553392212,52.748473070516376,97,ASML
164719.7854867794,1314128.9604856335,1547.1978548677941,13041.289604856334,54.02240325865581,89,AVGO
192386.14940343346,944086.0021429984,1823.8614940343346,9340.860021429984,52.37247924080665,87,AXON
15818.601301093826,55719.558993925966,58.18601301093827,457.19558993925966,51.450562462995855,91,AZN
23721.047782803096,33777.03108452044,137.21047782803095,237.77031084520436,49.91462720546386,93,BIIB
68259.01917681607,200752.69080043366,582.5901917681607,1907.5269080043365,53.37349397590362,93,BKNG
16534.890407694496,17585.409732395146,65.34890407694498,75.85409732395146,49.42586120818772,92,BKR
21809.63264030053,102649.85625372417,118.09632640300529,926.4985625372416,51.080550098231825,87,CCEP
174443.4021951031,473856.21801119746,1644.434021951031,4638.562180111975,53.379953379953385,90,CDNS
16772.530212825208,119161.06844062805,67.72530212825207,1091.6106844062804,53.0949105914718,70,CDW
16482.183994380048,64003.36667759456,64.82183994380047,540.0336667759456,50.764525993883794,15,CEG
14197.224393572267,94657.1393694198,41.972243935722666,846.5713936941982,50.99648300117233,86,CHTR
11449.799809459697,67576.25923218745,14.49799809459697,575.7625923218745,50.949720670391066,88,CMCSA
51469.69225475545,207145.80696295507,414.69692254755455,1971.4580696295507,54.75929978118161,91,COST
111424.05626762599,229826.96822297596,1014.24056267626,2198.26968222976,55.040556199304746,89,CPRT
14955.447350487184,53008.622794316114,49.55447350487184,430.08622794316113,52.93072824156305,30,CRWD
53823.899497261686,33741.28114280484,438.23899497261687,237.41281142804834,52.10981189628876,92,CSCO
71640.84902594397,173869.82424289774,616.4084902594398,1638.6982424289772,52.67094017094017,94,CSGP
39386.66510020504,80198.94257132587,293.8666510020504,701.9894257132587,51.68024439918534,87,CSX
55399.942626881195,389353.01776995877,453.99942626881193,3793.530177699588,54.51713395638629,94,CTAS
21889.92173326031,35131.30845997791,118.89921733260311,251.31308459977913,52.84827975183305,82,CTSH
