,Strategy_Return (%),Simple_Return (%)
2010,0.0,19.95410482068777
2011,6.771979498594155,12.01328617605055
2012,2.139228622125772,2.8804846612069337
2013,12.108030716719352,12.134177918177134
2014,1.4269562160008378,1.6129009038517175
2015,-13.753303057145855,-12.583661565337778
2016,6.972459526157815,12.818614050319304
2017,26.34541772876985,21.42472383506836
2018,12.675888353791942,1.7062078116665282
2019,15.621634263868525,17.486513512183187
2020,-3.3787849437972945,11.945498305614354
2021,2.1080938513959127,13.466130573993535
2022,-4.113442979365366,0.01649220527189635
2023,13.741663727834608,10.145060553413511
2024,1.8783698248451255,3.9333243262798177
