,Strategy_Return (%),Simple_Return (%)
2010,0.0,10.449529182676033
2011,10.80322240090194,39.68971865784647
2012,4.435942719281385,-8.269164617779479
2013,75.91412184429396,87.65026102213605
2014,10.856676392022711,1.9835080221883687
2015,2.5771872856208797,3.42381503200213
2016,-4.579772775415809,-2.1486256438496367
2017,5.675934202480843,6.444474056377104
2018,-5.322187692176176,2.9827269895111423
2019,1.0838433875392774,3.5372260128374062
2020,24.474564087478985,25.78513255397889
2021,13.055347558728029,7.7494768838609325
2022,0.9580980740972588,-0.9590030772918031
2023,10.752362386865181,4.000688184271007
2024,-2.0231649082289684,6.290003062325102
