Date,Open,Close,Poly_Center,Upper_Band,Lower_Band,Signal,Position,Daily_Return,Strategy_Return,Strategy_Portfolio_Value,Simple_Portfolio_Value
2010-01-04 05:00:00,38.56931116213121,39.31168365478515,,,,,0.0,0.0,0.0,10000.0,10000.0
2010-01-05 05:00:00,39.04605671553014,38.97113800048828,,,,,0.0,-0.008662708452972012,-0.0,10000.0,9913.37291547028
2010-01-06 05:00:00,38.78044729664429,38.67828750610352,,,,,0.0,-0.007514548186431935,-0.0,10000.0,9838.22743360596
2010-01-07 05:00:00,38.419473548531094,38.32412338256836,,,,,0.0,-0.009156665053469015,-0.0,10000.0,9746.660783071271
2010-01-08 05:00:00,38.18790420902332,38.66465759277344,,,,,0.0,0.008885635995002916,0.0,10000.0,9835.5171430213
2010-01-11 05:00:00,38.77362589559878,38.834922790527344,,,,,0.0,0.004403639094575418,0.0,10000.0,9879.553533967053
2010-01-12 05:00:00,38.916654017795736,38.16065979003906,,,,,0.0,-0.0173622850784384,-0.0,10000.0,9705.930683182669
2010-01-13 05:00:00,38.37860781763408,38.50120162963867,,,,,0.0,0.008923898105359873,0.0,10000.0,9795.169664236268
2010-01-14 05:00:00,38.37859849206171,38.24919509887695,,,,,0.0,-0.006545419885485404,-0.0,10000.0,9729.715465381414
2010-01-15 05:00:00,38.16065224139019,38.310489654541016,,,,,0.0,0.0016025057653006325,0.0,10000.0,9745.740523034421
2010-01-19 05:00:00,38.41946672269273,39.195892333984375,,,,,0.0,0.023111233696758937,0.0,10000.0,9976.85286000201
2010-01-20 05:00:00,39.24357383989312,38.957523345947266,,,,,0.0,-0.006081478793899864,-0.0,10000.0,9916.038072063011
2010-01-21 05:00:00,39.11416915656289,38.56930923461914,,,,,0.0,-0.009965061379306306,-0.0,10000.0,9816.387458269948
2010-01-22 05:00:00,38.59654134171831,38.548866271972656,,,,,0.0,-0.000530031858287372,-0.0,10000.0,9811.087139687075
2010-01-25 05:00:00,38.630598502912235,37.94271087646485,,,,,0.0,-0.01572433781142135,-0.0,10000.0,9653.843761572862
2010-01-26 05:00:00,38.27644220949917,38.53525161743164,,,,,0.0,0.015616721295850677,0.0,10000.0,9810.010974531368
2010-01-27 05:00:00,38.378608680707245,39.3253059387207,,,,,0.0,0.02050211917992706,0.0,10000.0,10015.03216633064
2010-01-28 05:00:00,39.41384166564052,39.55686950683594,,,,,0.0,0.005888411102918711,0.0,10000.0,10073.916277359824
2010-01-29 05:00:00,39.74075556696177,39.82929611206055,,,,,0.0,0.0068869606877643985,0.0,10000.0,10142.78588423747
2010-02-01 05:00:00,39.856540264488096,39.99275588989258,,,,,0.0,0.004104008701839357,0.0,10000.0,10183.825971255863
2010-02-02 05:00:00,39.91102106584693,40.3400993347168,,,,,0.0,0.008685159026812661,0.0,10000.0,10270.677561523991
2010-02-03 05:00:00,40.11534330354012,40.23112487792969,,,,,0.0,-0.00270139287171578,-0.0,10000.0,10243.663632806833
2010-02-04 05:00:00,40.11534919850308,39.182273864746094,,,,,0.0,-0.026070636015424475,-0.0,10000.0,9982.957272652588
2010-02-05 05:00:00,39.18908892280604,39.28443908691406,,,,,0.0,0.0026074347425735223,0.0,10000.0,10009.031620078322
2010-02-08 05:00:00,39.18909270566306,39.13460540771485,,,,,0.0,-0.0038140720010718665,-0.0,10000.0,9970.890900067603
2010-02-09 05:00:00,39.66583829819456,38.96432876586914,,,,,0.0,-0.004351050434052484,-0.0,10000.0,9927.38039572708
2010-02-10 05:00:00,38.88260256367879,38.71233367919922,,,,,0.0,-0.006467327800874556,-0.0,10000.0,9862.707117718333
2010-02-11 05:00:00,38.52163176228183,38.48076629638672,,,,,0.0,-0.00598174692157416,-0.0,10000.0,9802.889648502593
2010-02-12 05:00:00,38.29007691663649,38.46715545654297,,,,,0.0,-0.0003537050104178707,-0.0,10000.0,9799.352598398413
2010-02-16 05:00:00,38.56250664305099,38.81450653076172,,,,,0.0,0.009029809199465166,0.0,10000.0,9889.650690393064
2010-02-17 05:00:00,38.77363262922616,38.957523345947266,,,,,0.0,0.0036846227858700065,0.0,10000.0,9926.496918251765
2010-02-18 05:00:00,39.02561941863817,39.00518798828125,,,,,0.0,0.0012235028882794374,0.0,10000.0,9938.73194713456
2010-02-19 05:00:00,38.855360090593855,39.080116271972656,,,,,0.0,0.001920982504017621,0.0,10000.0,9957.941772174736
2010-02-22 05:00:00,39.06648918785864,38.889408111572266,,,,,0.0,-0.0048799281730173005,-0.0,10000.0,9909.142490444563
2010-02-23 05:00:00,38.7940511281898,38.39902877807617,,,,,0.0,-0.012609585933764156,-0.0,10000.0,9783.046631106921
2010-02-24 05:00:00,38.58975021359215,38.64423751831055,,,,,0.0,0.006385805788254206,0.0,10000.0,9846.904688989463
2010-02-25 05:00:00,38.4671366782458,38.310489654541016,,,,,0.0,-0.008636419947770868,-0.0,10000.0,9760.540489511754
2010-02-26 05:00:00,38.31049933921708,38.555686950683594,,,,,0.0,0.006400265262950455,0.0,10000.0,9824.54314214126
2010-03-01 05:00:00,38.644220937029395,38.75319290161133,,,,,0.0,0.005122615275416242,0.0,10000.0,9875.76929489542
2010-03-02 05:00:00,38.76001266025329,38.73276901245117,,,,,0.0,-0.0005270246818632751,-0.0,10000.0,9870.499048076788
2010-03-03 05:00:00,38.73275887206082,38.75319290161133,,,,,0.0,0.0005273025833394396,0.0,10000.0,9875.772073910182
2010-03-04 05:00:00,38.828114262683975,38.66465759277344,,,,,0.0,-0.002284593918820299,-0.0,10000.0,9852.92613472198
2010-03-05 05:00:00,38.65102838543876,38.98475646972656,,,,,0.0,0.008278849390688903,0.0,10000.0,9935.714628628868
2010-03-08 05:00:00,38.99159054929786,39.236778259277344,,,,,0.0,0.0064646239292653895,0.0,10000.0,10000.360867921523
2010-03-09 05:00:00,39.005191263594725,39.33891677856445,,,,,0.0,0.002603132158613519,0.0,10000.0,10026.392189507658
2010-03-10 05:00:00,39.48875850138082,39.352542877197266,,,,,0.0,0.0003463770675109501,0.0,10000.0,10029.855960182767
2010-03-11 05:00:00,39.11416764471962,39.155033111572266,,,,,0.0,-0.005018983556954515,-0.0,10000.0,9979.666124613223
2010-03-12 05:00:00,39.31168261270789,39.11417007446289,,,,,0.0,-0.0010436215694911155,-0.0,10000.0,9969.22990891831
2010-03-15 04:00:00,39.00519307702953,38.74638366699219,,,,,0.0,-0.009402894316063337,-0.0,10000.0,9875.200965757678
2010-03-16 04:00:00,39.01881526778251,39.10735321044922,,,,,0.0,0.009316212489903553,0.0,10000.0,9968.363090656714
2010-03-17 04:00:00,39.06649499255508,39.11417007446289,,,,,0.0,0.00017431156685510096,0.0,10000.0,9970.106206325265
2010-03-18 04:00:00,39.1005472014286,39.71351623535156,,,,,0.0,0.015322993169679444,0.0,10000.0,10123.33613802206
2010-03-19 04:00:00,40.128969639143904,40.864532470703125,,,,,0.0,0.02898298474832517,0.0,10000.0,10413.165985505311
2010-03-22 04:00:00,40.59892623402249,40.92584228515625,,,,,0.0,0.0015003185096289506,0.0,10000.0,10428.1691706016
2010-03-23 04:00:00,40.78961512558148,40.905399322509766,,,,,0.0,-0.0004995123253431766,-0.0,10000.0,10423.17404734817
2010-03-24 04:00:00,40.7215000120421,40.23112487792969,,,,,0.0,-0.016483751674538305,-0.0,10000.0,10258.336530602784
2010-03-25 04:00:00,40.455891248051394,40.360538482666016,,,,,0.0,0.003216753325416599,0.0,10000.0,10290.504063856952
2010-03-26 04:00:00,40.41502099743372,40.46269607543945,,,,,0.0,0.0025311256146225425,0.0,10000.0,10315.815320003177
2010-03-29 04:00:00,40.66020506405655,40.80323028564453,,,,,0.0,0.008416003955104223,0.0,10000.0,10399.975359554219
2010-03-30 04:00:00,40.73514190485268,40.92584228515625,,,,,0.0,0.003004958152905246,0.0,10000.0,10430.024941083271
2010-03-31 04:00:00,40.86452998996538,40.755558013916016,41.72973268193199,42.705986469550275,40.75347889431371,,0.0,-0.004160800651425989,-0.0,10000.0,10388.416934569012
2010-04-01 04:00:00,40.830476365464186,41.40938949584961,41.59946561178711,42.566533423637324,40.632397799936896,,0.0,0.016042756222607535,0.0,10000.0,10548.844496795087
2010-04-05 04:00:00,41.36853558466514,41.15058898925781,41.71466015273778,42.65559259940638,40.773727706069174,,0.0,-0.006249802514420977,-0.0,10000.0,10486.346471650875
2010-04-06 04:00:00,41.03481384163736,41.06205749511719,41.65520985499769,42.58176407149845,40.72865563849694,,0.0,-0.0021514028429516774,-0.0,10000.0,10464.832443221361
2010-04-07 04:00:00,41.062050028140845,41.10291290283203,41.548960900545566,42.475002182186806,40.62291961890433,,0.0,0.0009949673788192115,0.0,10000.0,10474.782117009554
2010-04-08 04:00:00,41.14378166854251,41.21870040893555,41.39977115701626,42.30256762295652,40.496974691076,,0.0,0.002817014608605506,0.0,10000.0,10502.952263095607
2010-04-09 04:00:00,41.04161039288246,41.477500915527344,41.25265579397107,42.10449931362401,40.400812274318135,,0.0,0.006278715826171233,0.0,10000.0,10565.739421357319
2010-04-12 04:00:00,41.314055409684926,41.11654281616211,41.263448251881854,42.10785633062098,40.419040173142726,,0.0,-0.008702503559709585,-0.0,10000.0,10478.714385760224
2010-04-13 04:00:00,40.816860541018954,41.327667236328125,41.06705420709586,41.89174571818845,40.24236269600326,,0.0,0.005134780448589282,0.0,10000.0,10530.062190246117
2010-04-14 04:00:00,41.15057413330403,41.64094924926758,41.00511876407375,41.82781973683199,40.18241779131551,,0.0,0.007580442688622568,0.0,10000.0,10605.866617132342
2010-04-15 04:00:00,41.45706973975521,41.30042266845703,41.084064770007906,41.91717894705954,40.25095059295627,,0.0,-0.00817768535419583,-0.0,10000.0,10524.089763590382
2010-04-16 04:00:00,41.32767196848384,41.35491561889648,40.91193499752826,41.71471313099126,40.10915686406527,,0.0,0.0013194283960940023,0.0,10000.0,10537.284047551326
2010-04-19 04:00:00,41.266361077603015,41.59327697753906,40.79335142552174,41.58395212879725,40.00275072224623,0.0,0.0,0.005763797485145217,0.0,10000.0,10594.922022402776
2010-04-20 04:00:00,41.613713634084824,40.98712539672851,40.83343596798089,41.64129077491688,40.0255811610449,,0.0,-0.014573306670159325,-0.0,10000.0,10449.188955701184
2010-04-21 04:00:00,40.7623685115626,39.98594284057617,40.637782383169494,41.44507047242388,39.83049429391511,,0.0,-0.024426757096564944,-0.0,10000.0,10204.921384735535
2010-04-22 04:00:00,39.37298321068096,39.611358642578125,40.17615812563842,40.93694155830749,39.41537469296936,,0.0,-0.009367897100526323,-0.0,10000.0,10111.24241373027
2010-04-23 04:00:00,39.56368378557834,40.10173416137695,39.67772127861392,40.39525338537397,38.96018917185388,,0.0,0.012379669256578518,0.0,10000.0,10235.039106296055
