Date,Open,Close,Poly_Center,Upper_Band,Lower_Band,Signal,Position,Daily_Return,Strategy_Return,Strategy_Portfolio_Value,Simple_Portfolio_Value
2015-07-06 04:00:00,44.72652766445052,45.96123123168945,,,,,0.0,0.0,0.0,10000.0,10000.0
2015-07-07 04:00:00,46.44629630357501,47.01324844360352,,,,,0.0,0.022889230417063366,0.0,10000.0,10228.892304170633
2015-07-08 04:00:00,46.805383691181106,47.498329162597656,,,,,0.0,0.010317957917246101,0.0,10000.0,10332.071883343095
2015-07-09 04:00:00,48.17236329454127,47.12034606933594,,,,,0.0,-0.007957818725955468,-0.0,10000.0,10252.49369608354
2015-07-10 04:00:00,47.277847770098305,48.701534271240234,,,,,0.0,0.033556379224754185,0.0,10000.0,10588.057488331082
2015-07-13 04:00:00,50.08109301938,49.659027099609375,,,,,0.0,0.019660424310997016,0.0,10000.0,10784.661731441052
2015-07-14 04:00:00,50.04961184433434,49.13618469238281,,,,,0.0,-0.010528647816192782,-0.0,10000.0,10679.375253279124
2015-07-15 04:00:00,48.91571064660199,48.32355499267578,,,,,0.0,-0.016538314987101677,-0.0,10000.0,10513.992103408107
2015-07-16 04:00:00,48.48734545098056,49.60865783691406,,,,,0.0,0.0265937148960389,0.0,10000.0,10779.929252368496
2015-07-17 04:00:00,50.03702513786618,50.16301345825195,,,,,0.0,0.011174574066492804,0.0,10000.0,10891.674993033424
2015-07-20 04:00:00,50.364594756283594,50.465389251708984,,,,,0.0,0.006027863411927736,0.0,10000.0,10951.953627152701
2015-07-21 04:00:00,50.377199239091055,50.53468704223633,,,,,0.0,0.0013731745965874786,0.0,10000.0,10965.685373118577
2015-07-22 04:00:00,50.91894289561561,49.53934860229492,,,,,0.0,-0.01969614334624281,-0.0,10000.0,10768.723939656149
2015-07-23 04:00:00,49.74867855444169,48.68290710449219,,,,,0.0,-0.01728810575767359,-0.0,10000.0,10595.84288207941
2015-07-24 04:00:00,48.79712525569485,48.47359085083008,,,,,0.0,-0.004299584106857823,-0.0,10000.0,10552.847041010835
2015-07-27 04:00:00,48.61314868643195,49.08893966674805,,,,,0.0,0.012694516851693649,0.0,10000.0,10679.792209527772
2015-07-28 04:00:00,49.76138524353931,49.68525695800781,,,,,0.0,0.012147691421082074,0.0,10000.0,10801.26912373859
2015-07-29 04:00:00,49.6471865689997,49.42515182495117,,,,,0.0,-0.0052350566140066945,-0.0,10000.0,10748.918557598523
2015-07-30 04:00:00,49.615478566565336,50.2498664855957,,,,,0.0,0.016686133075835885,0.0,10000.0,10915.779888356885
2015-07-31 04:00:00,50.71297328576611,50.41481018066406,,,,,0.0,0.003282470314933894,0.0,10000.0,10948.60459150622
2015-08-03 04:00:00,50.75104584974526,50.98577117919922,,,,,0.0,0.01132526328055361,0.0,10000.0,11061.857224311758
2015-08-04 04:00:00,51.11263699115827,50.63050079345703,,,,,0.0,-0.006968030050845453,-0.0,10000.0,10992.176923803303
2015-08-05 04:00:00,50.757386479871066,51.05554962158203,,,,,0.0,0.008395114041217067,0.0,10000.0,11076.128064215474
2015-08-06 04:00:00,51.41713482615815,50.59877395629883,,,,,0.0,-0.00894664083863106,-0.0,10000.0,10986.661655829164
2015-08-07 04:00:00,50.20545852438737,49.77407455444336,,,,,0.0,-0.016298802073104524,-0.0,10000.0,10823.67363509812
2015-08-10 04:00:00,50.3894389398505,49.996116638183594,,,,,0.0,0.004460998737352062,0.0,10000.0,10868.28362247164
2015-08-11 04:00:00,49.2475357093465,49.46323013305664,,,,,0.0,-0.01065855792327619,-0.0,10000.0,10761.698043238877
2015-08-12 04:00:00,49.37440874992635,48.65120697021485,,,,,0.0,-0.016416703087474005,-0.0,10000.0,10597.531012364136
2015-08-13 04:00:00,48.85420873698694,48.207130432128906,,,,,0.0,-0.009127759941450542,-0.0,10000.0,10506.25341294963
2015-08-14 04:00:00,48.25788464906314,48.47991943359375,,,,,0.0,0.005658685738386904,0.0,10000.0,10562.8402703335
2015-08-17 04:00:00,48.124674432906424,48.086612701416016,,,,,0.0,-0.008112776109631792,-0.0,10000.0,10481.712509237183
2015-08-18 04:00:00,48.035855570963705,47.69963073730469,,,,,0.0,-0.008047602905910889,-0.0,10000.0,10401.236480178073
2015-08-19 04:00:00,47.57909936618278,47.43953323364258,,,,,0.0,-0.0054528200667745,-0.0,10000.0,10346.708279510329
2015-08-20 04:00:00,46.95738304827146,47.103294372558594,,,,,0.0,-0.007087735442673715,-0.0,10000.0,10275.830925083592
2015-08-21 04:00:00,46.50697390602245,45.84720993041992,,,,,0.0,-0.026666594319365466,-0.0,10000.0,10009.164981889937
2015-08-24 04:00:00,43.29063251537142,44.959075927734375,,,,,0.0,-0.019371604161592892,-0.0,10000.0,9815.44894027401
2015-08-25 04:00:00,45.38410795412415,44.54037094116211,,,,,0.0,-0.009313024743775378,-0.0,10000.0,9722.318692836256
2015-08-26 04:00:00,45.4983077611531,46.88761901855469,,,,,0.0,0.052699338325971734,0.0,10000.0,10249.312076095972
2015-08-27 04:00:00,46.41816945715409,47.69329071044922,,,,,0.0,0.017183036988414946,0.0,10000.0,10421.142445980122
2015-08-28 04:00:00,47.19845036945561,47.382423400878906,,,,,0.0,-0.006518051175324002,-0.0,10000.0,10355.96193422688
2015-08-31 04:00:00,47.077929622634194,46.09463119506836,,,,,0.0,-0.02717869018465313,-0.0,10000.0,10084.17503238035
2015-09-01 04:00:00,45.18744724545265,44.4832763671875,,,,,0.0,-0.034957538136312416,-0.0,10000.0,9734.599651017226
2015-09-02 04:00:00,44.94005264612863,45.72035217285156,,,,,0.0,0.02780990760331159,0.0,10000.0,10012.698727050341
2015-09-03 04:00:00,46.03119043830738,45.77743911743164,,,,,0.0,0.0012486112172596098,0.0,10000.0,10025.184839222939
2015-09-04 04:00:00,45.13036549075741,44.76876449584961,,,,,0.0,-0.02203431736306838,-0.0,10000.0,9804.841665592254
2015-09-08 04:00:00,45.58077460316762,46.98911666870117,,,,,0.0,0.04959601181438478,0.0,10000.0,10300.801783736102
2015-09-09 04:00:00,47.23018689284224,45.783782958984375,,,,,0.0,-0.025651337909053606,-0.0,10000.0,10044.288404645566
2015-09-10 04:00:00,45.75840341236938,45.77743911743164,,,,,0.0,-0.00013856088646968523,-0.0,10000.0,10042.90279578087
2015-09-11 04:00:00,45.83453413631605,46.79246139526367,,,,,0.0,0.022172980782700025,0.0,10000.0,10264.632603607868
2015-09-14 04:00:00,46.62751181558296,47.29362106323242,,,,,0.0,0.010710265137270136,0.0,10000.0,10371.735254980573
2015-09-15 04:00:00,47.54103113251235,47.82650375366211,,,,,0.0,0.011267538379376996,0.0,10000.0,10484.41063877434
2015-09-16 04:00:00,47.70597781278981,48.44821548461914,,,,,0.0,0.012999313814767932,0.0,10000.0,10614.403776922021
2015-09-17 04:00:00,48.58141859788462,48.48625946044922,,,,,0.0,0.0007852503017815593,0.0,10000.0,10622.256279939837
2015-09-18 04:00:00,47.92801365557333,47.85823059082031,,,,,0.0,-0.012952718494219972,-0.0,10000.0,10492.729094997638
2015-09-21 04:00:00,48.01682817658396,47.70597457885742,,,,,0.0,-0.0031813965974767378,-0.0,10000.0,10460.91512902287
2015-09-22 04:00:00,47.03987691974868,47.14137649536133,,,,,0.0,-0.011834955442799333,-0.0,10000.0,10342.565574594875
2015-09-23 04:00:00,47.05254336332438,46.5069694519043,,,,,0.0,-0.013457541773720938,-0.0,10000.0,10207.990156857666
2015-09-24 04:00:00,46.310323276245406,46.25957107543945,,,,,0.0,-0.005319597887811112,-0.0,10000.0,10154.794177979553
2015-09-25 04:00:00,46.817837588539625,46.5323600769043,,,,,0.0,0.0058969202507299645,0.0,10000.0,10213.763380486855
2015-09-28 04:00:00,46.189791962650986,44.40081787109375,,,,,0.0,-0.045807739007601045,-0.0,10000.0,9755.685990410844
2015-09-29 04:00:00,44.50867122091201,43.899654388427734,46.55681706848741,48.636873410086466,44.47676072688836,1.0,0.0,-0.011287257908649595,-0.0,10000.0,9642.813411324349
2015-09-30 04:00:00,44.19780914115319,44.77510452270508,45.300682691264505,47.44808646106343,43.15327892146558,,1.0,0.019942073496326262,0.019942073496326262,10199.420734963263,9842.23414628761
2015-10-01 04:00:00,45.21283565071403,44.93370819091797,44.60095086132386,46.73142188978559,42.47047983286213,,1.0,0.0035422288770416976,0.0035422288770416976,10234.84302373368,9877.656435058028
2015-10-02 04:00:00,44.52769308975474,45.3016471862793,44.10271764748374,46.21393013450024,41.99150516046725,,1.0,0.008188484996564327,0.008188484996564327,10316.727873699323,9959.541285023672
2015-10-05 04:00:00,45.67593807812547,45.82818984985352,43.966399807197426,46.092450233603536,41.84034938079132,,1.0,0.01162303572338308,0.01162303572338308,10432.958230933154,10075.771642257503
2015-10-06 04:00:00,45.859919589940645,45.9741096496582,44.00566312703924,46.150960520274964,41.86036573380352,,1.0,0.0031840620430951816,0.0031840620430951816,10464.798851364105,10107.612262688455
2015-10-07 04:00:00,46.14537425558302,46.40547561645508,44.03135436957074,46.167971687994154,41.89473705114733,0.0,1.0,0.009382801974503918,0.009382801974503918,10558.626871109145,10201.440282433492
2015-10-08 04:00:00,46.411824403627215,47.21749496459961,44.29523715508209,46.472630004247,42.11784430591718,0.0,0.0,0.017498352023281427,0.0,10558.626871109145,10376.423802666306
2015-10-09 04:00:00,47.20480625216688,47.192115783691406,44.98263414023413,47.24298017109976,42.722288109368506,,0.0,-0.0005374952848987702,-0.0,10558.626871109145,10371.04884981732
2015-10-12 04:00:00,47.204819165987054,46.76708984375,45.46560315688707,47.770821463217004,43.160384850557136,,0.0,-0.009006291260377997,-0.0,10558.626871109145,10280.985937213538
2015-10-13 04:00:00,46.69728767051225,46.55137634277344,45.6342806106226,47.94648984334901,43.322071377896194,,0.0,-0.004612506394930049,-0.0,10558.626871109145,10234.86087326424
2015-10-14 04:00:00,46.38645308714032,46.79880142211914,45.63141833363082,47.9322461718867,43.330590495374935,,0.0,0.005315096969933375,0.0,10558.626871109145,10288.011842963573
2015-10-15 04:00:00,47.03986359021446,47.718658447265625,45.68773083525139,47.97361337885953,43.40184829164324,,0.0,0.019655568031529125,0.0,10558.626871109145,10484.567523278865
2015-10-16 04:00:00,48.01048814558408,49.09529113769531,46.190386061723245,48.51401462942043,43.86675749402606,0.0,0.0,0.028848939497136517,0.0,10558.626871109145,10773.05691825023
2015-10-19 04:00:00,48.77808563024663,48.72099304199219,47.28230460589943,49.66996801781317,44.894641193985684,,0.0,-0.007623910298308445,-0.0,10558.626871109145,10696.817815267146
2015-10-20 04:00:00,48.340363921593706,48.76540756225586,48.09393334453519,50.44690299382881,45.74096369524157,,0.0,0.0009116095032257743,0.0,10558.626871109145,10705.933910299402
2015-10-21 04:00:00,48.84786775016937,48.87958908081055,48.77431875551946,51.071945707511205,46.476691803527714,,0.0,0.002341444976316831,0.0,10558.626871109145,10729.348360062571
2015-10-22 04:00:00,48.987464334832126,50.7130012512207,49.352362189381395,51.59544056200119,47.109283816761604,,0.0,0.03750874761608691,0.0,10558.626871109145,11104.435836223438
2015-10-23 04:00:00,50.211810579000925,49.46957778930664,50.6368713407753,52.78481347998702,48.48892920156358,,0.0,-0.02451883010738065,-0.0,10558.626871109145,10859.247535149632
2015-10-26 04:00:00,49.59645788279018,48.72734451293945,51.0872957281304,53.17345853076046,49.001132925500336,1.0,0.0,-0.015003832851139265,-0.0,10558.626871109145,10709.20920663824
2015-10-27 04:00:00,48.34671465186972,48.95572662353515,51.09708777237414,53.17756766765235,49.01660787709593,1.0,1.0,0.004686939394677125,0.004686939394677125,10605.496265055916,10756.078600585011
2015-10-28 04:00:00,48.94303199356114,50.230838775634766,51.08924966459494,53.19487907614461,48.98362025304527,,1.0,0.026046230748551835,0.026046230748551835,10865.958572541434,11016.540908070529
2015-10-29 04:00:00,50.01514942123626,49.89461898803711,51.56957813028332,53.657969010353774,49.48118725021286,,1.0,-0.006693493395550143,-0.006693493395550143,10799.023638585932,10949.60597411503
2015-10-30 04:00:00,49.71698628565842,49.46323013305664,51.675282168518144,53.79159402151134,49.55897031552495,1.0,1.0,-0.008645999583319797,-0.008645999583319797,10712.563642752735,10863.145978281831
2015-11-02 05:00:00,49.75503831279362,49.653533935546875,51.492743897858844,53.659398847567715,49.32608894814997,,1.0,0.003847379194167333,0.003847379194167333,10751.037434694408,10901.619770223502
2015-11-03 05:00:00,49.37440334318832,48.48625946044922,51.38254733927913,53.58247118735043,49.18262349120783,1.0,1.0,-0.023508386666150405,-0.023508386666150405,10515.953568032903,10666.535903562
2015-11-04 05:00:00,48.41649824032149,48.09930419921875,50.665042609127646,52.94004069016575,48.39004452808954,1.0,1.0,-0.007980720012978337,-0.007980720012978337,10436.14636790312,10586.728703432216
2015-11-05 05:00:00,48.34034936819153,47.84552764892578,49.844286107292824,52.16796707131309,47.520605143272554,,1.0,-0.005276096079100623,-0.005276096079100623,10383.385407112113,10533.96774264121
